charge_id,invoice_id,charge_type_id,amount
4899,2549,1,0.99
4900,2549,4,0.52
4901,2550,1,0.99
4902,2550,2,5.99
4903,2550,1,0.99
4904,2550,4,0.60
4905,2551,1,0.99
4906,2551,4,0.30
4907,2552,1,0.99
4908,2552,2,5.99
4909,2552,4,0.30
4910,2553,1,0.99
4911,2553,4,0.47
4912,2554,1,0.99
4913,2554,1,0.99
4914,2554,4,0.78
4915,2555,1,0.99
4916,2555,4,0.30
4917,2556,1,0.99
4918,2556,4,0.52
4919,2557,1,0.99
4920,2557,4,0.52
4921,2558,1,0.99
4922,2558,4,0.52
4923,2559,1,0.99
4924,2559,4,0.67
4925,2560,4,0.30
4926,2561,4,0.60
4927,2562,4,0.22
4928,2563,1,0.99
4929,2563,1,0.99
4930,2563,4,0.45
4931,2564,1,0.99
4932,2564,4,0.52
4933,2565,2,5.99
4934,2565,1,0.99
4935,2565,1,0.99
4936,2565,4,0.67
4937,2566,1,0.99
4938,2566,4,0.22
4939,2567,4,0.45
4940,2568,1,0.99
4941,2568,4,0.07
4942,2569,1,0.99
4943,2569,1,0.99
4944,2569,4,0.45
4945,2570,1,0.99
4946,2570,1,0.99
4947,2570,2,5.99
4948,2570,4,0.45
4949,2571,1,0.99
4950,2571,1,0.99
4951,2571,1,0.99
4952,2571,4,0.67
4953,2572,1,0.99
4954,2572,4,0.15
4955,2573,1,0.99
4956,2573,1,0.99
4957,2573,1,0.99
4958,2573,4,0.75
4959,2574,4,0.45
4960,2575,1,0.99
4961,2575,1,0.99
4962,2575,4,0.37
4963,2576,1,0.99
4964,2576,1,0.99
4965,2576,4,0.75
4966,2577,2,5.99
4967,2577,1,0.99
4968,2577,1,0.99
4969,2577,4,0.22
4970,2578,2,5.99
4971,2578,4,0.22
4972,2579,1,0.99
4973,2579,1,0.99
4974,2579,4,0.67
4975,2580,4,0.52
4976,2581,1,0.99
4977,2581,4,0.67
4978,2582,1,0.99
4979,2582,1,0.99
4980,2582,1,0.99
4981,2582,4,0.63
4982,2583,4,0.37
4983,2584,4,0.15
4984,2585,4,0.22
4985,2586,4,0.15
4986,2587,2,5.99
4987,2587,4,0.22
4988,2588,2,5.99
4989,2588,1,0.99
4990,2588,4,0.52
4991,2589,4,0.07
4992,2590,1,0.99
4993,2590,4,0.52
4994,2591,1,0.99
4995,2591,4,0.15
4996,2592,4,0.22
4997,2593,1,0.99
4998,2593,4,0.60
4999,2594,4,0.15
5000,2595,4,0.07
5001,2596,1,0.99
5002,2596,1,0.99
5003,2596,4,0.52
5004,2597,1,0.99
5005,2597,4,0.45
5006,2598,1,0.99
5007,2598,4,0.45
5008,2599,2,5.99
5009,2599,4,0.30
5010,2600,1,0.99
5011,2600,1,0.99
5012,2600,1,0.99
5013,2600,4,0.41
5014,2601,1,0.99
5015,2601,4,0.60
5016,2602,4,0.41
5017,2603,4,0.15
5018,2604,4,0.56
5019,2605,1,0.99
5020,2605,4,0.37
5021,2606,1,0.99
5022,2606,4,0.06
5023,2607,1,0.99
5024,2607,4,0.22
5025,2608,1,0.99
5026,2608,4,0.22
5027,2609,4,0.07
5028,2610,4,0.75
5029,2611,1,0.99
5030,2611,4,0.37
5031,2612,2,5.99
5032,2612,1,0.99
5033,2612,4,0.60
5034,2613,2,5.99
5035,2613,4,0.52
5036,2614,2,5.99
5037,2614,1,0.99
5038,2614,4,0.50
5039,2615,1,0.99
5040,2615,4,0.22
5041,2616,4,0.15
5042,2617,1,0.99
5043,2617,1,0.99
5044,2617,1,0.99
5045,2617,4,0.60
5046,2618,4,0.30
5047,2619,1,0.99
5048,2619,2,5.99
5049,2619,1,0.99
5050,2619,4,0.75
5051,2620,1,0.99
5052,2620,4,0.45
5053,2621,4,0.22
5054,2622,1,0.99
5055,2622,4,0.52
5056,2623,1,0.99
5057,2623,2,5.99
5058,2623,1,0.99
5059,2623,4,0.60
5060,2624,4,0.67
5061,2625,4,0.30
5062,2626,1,0.99
5063,2626,4,0.07
5064,2627,4,0.45
5065,2628,1,0.99
5066,2628,4,0.37
5067,2629,4,0.11
5068,2630,1,0.99
5069,2630,1,0.99
5070,2630,4,0.67
5071,2631,1,0.99
5072,2631,4,0.22
5073,2632,4,0.34
5074,2633,1,0.99
5075,2633,4,0.28
5076,2634,1,0.99
5077,2634,4,0.07
5078,2635,1,0.99
5079,2635,4,0.45
5080,2636,1,0.99
5081,2636,4,0.22
5082,2637,4,0.15
5083,2638,4,0.11
5084,2639,4,0.58
5085,2640,1,0.99
5086,2640,4,0.11
5087,2641,2,5.99
5088,2641,2,5.99
5089,2641,1,0.99
5090,2641,1,0.99
5091,2641,4,0.52
5092,2642,1,0.99
5093,2642,4,0.07
5094,2643,1,0.99
5095,2643,4,0.67
5096,2644,1,0.99
5097,2644,4,0.22
5098,2645,1,0.99
5099,2645,1,0.99
5100,2645,4,0.30
5101,2646,1,0.99
5102,2646,4,0.45
5103,2647,2,5.99
5104,2647,4,0.30
5105,2648,4,0.35
5106,2649,1,0.99
5107,2649,1,0.99
5108,2649,2,5.99
5109,2649,4,0.52
5110,2650,4,0.75
5111,2651,4,0.60
5112,2652,4,0.60
5113,2653,4,0.52
5114,2654,4,0.82
5115,2655,1,0.99
5116,2655,1,0.99
5117,2655,4,0.52
5118,2656,1,0.99
5119,2656,1,0.99
5120,2656,4,0.45
5121,2657,1,0.99
5122,2657,4,0.52
5123,2658,1,0.99
5124,2658,4,0.45
5125,2659,1,0.99
5126,2659,4,0.30
5127,2660,1,0.99
5128,2660,1,0.99
5129,2660,4,0.54
5130,2661,4,0.67
5131,2662,1,0.99
5132,2662,4,0.22
5133,2663,1,0.99
5134,2663,4,0.82
5135,2664,1,0.99
5136,2664,1,0.99
5137,2664,4,0.37
5138,2665,4,0.30
5139,2666,4,0.45
5140,2667,2,5.99
5141,2667,4,0.67
5142,2668,1,0.99
5143,2668,1,0.99
5144,2668,4,0.60
5145,2669,1,0.99
5146,2669,1,0.99
5147,2669,4,0.26
5148,2670,4,0.30
5149,2671,1,0.99
5150,2671,4,0.45
5151,2672,4,0.15
5152,2673,1,0.99
5153,2673,1,0.99
5154,2673,4,0.67
5155,2674,4,0.07
5156,2675,1,0.99
5157,2675,1,0.99
5158,2675,4,0.67
5159,2676,1,0.99
5160,2676,1,0.99
5161,2676,2,5.99
5162,2676,4,0.67
5163,2677,4,0.52
5164,2678,1,0.99
5165,2678,4,0.45
5166,2679,1,0.99
5167,2679,4,0.26
5168,2680,1,0.99
5169,2680,2,5.99
5170,2680,4,0.30
5171,2681,1,0.99
5172,2681,4,0.37
5173,2682,2,5.99
5174,2682,1,0.99
5175,2682,4,0.60
5176,2683,1,0.99
5177,2683,4,0.56
5178,2684,4,0.52
5179,2685,1,0.99
5180,2685,4,0.30
5181,2686,4,0.15
5182,2687,1,0.99
5183,2687,4,0.49
5184,2688,1,0.99
5185,2688,4,0.30
5186,2689,1,0.99
5187,2689,4,0.11
5188,2690,1,0.99
5189,2690,4,0.15
5190,2691,1,0.99
5191,2691,2,5.99
5192,2691,4,0.45
5193,2692,4,0.15
5194,2693,1,0.99
5195,2693,1,0.99
5196,2693,4,0.45
5197,2694,4,0.52
5198,2695,2,5.99
5199,2695,1,0.99
5200,2695,4,0.37
5201,2696,1,0.99
5202,2696,4,0.45
5203,2697,4,0.45
5204,2698,1,0.99
5205,2698,4,0.37
5206,2699,1,0.99
5207,2699,4,0.15
5208,2700,1,0.99
5209,2700,4,0.75
5210,2701,4,0.30
5211,2702,1,0.99
5212,2702,1,0.99
5213,2702,4,0.75
5214,2703,1,0.99
5215,2703,4,0.15
5216,2704,1,0.99
5217,2704,4,0.67
5218,2705,2,5.99
5219,2705,1,0.99
5220,2705,4,0.45
5221,2706,1,0.99
5222,2706,4,0.30
5223,2707,1,0.99
5224,2707,4,0.30
5225,2708,2,5.99
5226,2708,4,0.22
5227,2709,4,0.75
5228,2710,1,0.99
5229,2710,4,0.39
5230,2711,4,0.15
5231,2712,1,0.99
5232,2712,1,0.99
5233,2712,4,0.45
5234,2713,1,0.99
5235,2713,4,0.45
5236,2714,4,0.06
5237,2715,1,0.99
5238,2715,4,0.30
5239,2716,2,5.99
5240,2716,4,0.47
5241,2717,4,0.15
5242,2718,4,0.15
5243,2719,4,0.37
5244,2720,1,0.99
5245,2720,1,0.99
5246,2720,4,0.60
5247,2721,1,0.99
5248,2721,1,0.99
5249,2721,4,0.75
5250,2722,4,0.07
5251,2723,2,5.99
5252,2723,1,0.99
5253,2723,4,0.39
5254,2724,1,0.99
5255,2724,4,0.26
5256,2725,4,0.15
5257,2726,4,0.52
5258,2727,4,0.07
5259,2728,1,0.99
5260,2728,4,0.37
5261,2729,4,0.48
5262,2730,1,0.99
5263,2730,4,0.22
5264,2731,4,0.15
5265,2732,2,5.99
5266,2732,1,0.99
5267,2732,4,0.82
5268,2733,4,0.17
5269,2734,4,0.17
5270,2735,1,0.99
5271,2735,4,0.08
5272,2736,4,0.45
5273,2737,1,0.99
5274,2737,4,0.15
5275,2738,2,5.99
5276,2738,1,0.99
5277,2738,4,0.41
5278,2739,1,0.99
5279,2739,4,0.67
5280,2740,1,0.99
5281,2740,2,5.99
5282,2740,1,0.99
5283,2740,4,0.60
5284,2741,4,0.45
5285,2742,2,5.99
5286,2742,1,0.99
5287,2742,4,0.30
5288,2743,1,0.99
5289,2743,2,5.99
5290,2743,4,0.67
5291,2744,4,0.37
5292,2745,2,5.99
5293,2745,1,0.99
5294,2745,4,0.52
5295,2746,1,0.99
5296,2746,4,0.37
5297,2747,2,5.99
5298,2747,4,0.07
5299,2748,1,0.99
5300,2748,1,0.99
5301,2748,4,0.60
5302,2749,2,5.99
5303,2749,4,0.71
5304,2750,4,0.60
5305,2751,4,0.07
5306,2752,4,0.67
5307,2753,1,0.99
5308,2753,4,0.22
5309,2754,4,0.22
5310,2755,1,0.99
5311,2755,4,0.45
5312,2756,1,0.99
5313,2756,1,0.99
5314,2756,1,0.99
5315,2756,4,0.52
5316,2757,1,0.99
5317,2757,4,0.52
5318,2758,1,0.99
5319,2758,4,0.15
5320,2759,1,0.99
5321,2759,4,0.30
5322,2760,4,0.45
5323,2761,4,0.45
5324,2762,4,0.60
5325,2763,1,0.99
5326,2763,4,0.15
5327,2764,1,0.99
5328,2764,1,0.99
5329,2764,4,0.37
5330,2765,4,0.37
5331,2766,4,0.60
5332,2767,1,0.99
5333,2767,1,0.99
5334,2767,1,0.99
5335,2767,4,0.52
5336,2768,2,5.99
5337,2768,4,0.60
5338,2769,1,0.99
5339,2769,4,0.60
5340,2770,4,0.37
5341,2771,4,0.22
5342,2772,1,0.99
5343,2772,4,0.22
5344,2773,1,0.99
5345,2773,1,0.99
5346,2773,4,0.82
5347,2774,1,0.99
5348,2774,4,0.75
5349,2775,1,0.99
5350,2775,2,5.99
5351,2775,4,0.37
5352,2776,1,0.99
5353,2776,4,0.71
5354,2777,4,0.56
5355,2778,1,0.99
5356,2778,4,0.60
5357,2779,4,0.52
5358,2780,1,0.99
5359,2780,4,0.45
5360,2781,2,5.99
5361,2781,1,0.99
5362,2781,2,5.99
5363,2781,4,0.67
5364,2782,2,5.99
5365,2782,4,0.22
5366,2783,4,0.45
5367,2784,4,0.41
5368,2785,1,0.99
5369,2785,1,0.99
5370,2785,4,0.82
5371,2786,1,0.99
5372,2786,1,0.99
5373,2786,4,0.67
5374,2787,4,0.52
5375,2788,1,0.99
5376,2788,1,0.99
5377,2788,4,0.56
5378,2789,4,0.30
5379,2790,4,0.75
5380,2791,4,0.56
5381,2792,4,0.37
5382,2793,4,0.07
5383,2794,1,0.99
5384,2794,4,0.60
5385,2795,4,0.07
5386,2796,4,0.30
5387,2797,4,0.52
5388,2798,4,0.52
5389,2799,4,0.15
5390,2800,1,0.99
5391,2800,4,0.75
5392,2801,4,0.22
5393,2802,1,0.99
5394,2802,1,0.99
5395,2802,1,0.99
5396,2802,1,0.99
5397,2802,4,0.60
5398,2803,4,0.45
5399,2804,1,0.99
5400,2804,4,0.60
5401,2805,1,0.99
5402,2805,4,0.15
5403,2806,1,0.99
5404,2806,2,5.99
5405,2806,4,0.45
5406,2807,4,0.07
5407,2808,1,0.99
5408,2808,4,0.45
5409,2809,1,0.99
5410,2809,4,0.22
5411,2810,2,5.99
5412,2810,4,0.30
5413,2811,1,0.99
5414,2811,4,0.52
5415,2812,4,0.15
5416,2813,4,0.37
5417,2814,1,0.99
5418,2814,4,0.52
5419,2815,1,0.99
5420,2815,4,0.58
5421,2816,4,0.30
5422,2817,1,0.99
5423,2817,4,0.45
5424,2818,4,0.37
5425,2819,4,0.15
5426,2820,1,0.99
5427,2820,4,0.52
5428,2821,4,0.06
5429,2822,4,0.07
5430,2823,4,0.30
5431,2824,2,5.99
5432,2824,4,0.67
5433,2825,4,0.07
5434,2826,4,0.45
5435,2827,1,0.99
5436,2827,4,0.75
5437,2828,4,0.26
5438,2829,4,0.30
5439,2830,2,5.99
5440,2830,4,0.60
5441,2831,4,0.15
5442,2832,1,0.99
5443,2832,4,0.47
5444,2833,1,0.99
5445,2833,2,5.99
5446,2833,1,0.99
5447,2833,4,0.67
5448,2834,1,0.99
5449,2834,1,0.99
5450,2834,4,0.75
5451,2835,4,0.37
5452,2836,1,0.99
5453,2836,4,0.67
5454,2837,1,0.99
5455,2837,4,0.41
5456,2838,1,0.99
5457,2838,1,0.99
5458,2838,4,0.45
5459,2839,4,0.15
5460,2840,4,0.41
5461,2841,1,0.99
5462,2841,1,0.99
5463,2841,4,0.22
5464,2842,4,0.41
5465,2843,2,5.99
5466,2843,4,0.30
5467,2844,1,0.99
5468,2844,4,0.52
5469,2845,4,0.22
5470,2846,1,0.99
5471,2846,1,0.99
5472,2846,4,0.37
5473,2847,4,0.15
5474,2848,1,0.99
5475,2848,4,0.82
5476,2849,1,0.99
5477,2849,1,0.99
5478,2849,4,0.67
5479,2850,4,0.15
5480,2851,4,0.30
5481,2852,1,0.99
5482,2852,4,0.60
5483,2853,4,0.45
5484,2854,1,0.99
5485,2854,4,0.22
5486,2855,4,0.45
5487,2856,1,0.99
5488,2856,4,0.30
5489,2857,4,0.22
5490,2858,1,0.99
5491,2858,4,0.60
5492,2859,1,0.99
5493,2859,4,0.60
5494,2860,2,5.99
5495,2860,4,0.22
5496,2861,1,0.99
5497,2861,1,0.99
5498,2861,1,0.99
5499,2861,4,0.67
5500,2862,2,5.99
5501,2862,1,0.99
5502,2862,4,0.60
5503,2863,1,0.99
5504,2863,1,0.99
5505,2863,4,0.75
5506,2864,4,0.11
5507,2865,1,0.99
5508,2865,1,0.99
5509,2865,4,0.90
5510,2866,4,0.07
5511,2867,4,0.67
5512,2868,4,0.52
5513,2869,1,0.99
5514,2869,4,0.30
5515,2870,1,0.99
5516,2870,4,0.30
5517,2871,2,5.99
5518,2871,1,0.99
5519,2871,4,0.45
5520,2872,2,5.99
5521,2872,4,0.30
5522,2873,4,0.52
5523,2874,1,0.99
5524,2874,4,0.15
5525,2875,4,0.37
5526,2876,4,0.45
5527,2877,1,0.99
5528,2877,1,0.99
5529,2877,4,0.60
5530,2878,1,0.99
5531,2878,4,0.67
5532,2879,4,0.26
5533,2880,2,5.99
5534,2880,1,0.99
5535,2880,1,0.99
5536,2880,4,0.60
5537,2881,1,0.99
5538,2881,4,0.07
5539,2882,4,0.52
5540,2883,2,5.99
5541,2883,1,0.99
5542,2883,1,0.99
5543,2883,4,0.52
5544,2884,1,0.99
5545,2884,1,0.99
5546,2884,4,0.82
5547,2885,4,0.30
5548,2886,4,0.07
5549,2887,4,0.30
5550,2888,2,5.99
5551,2888,4,0.71
5552,2889,1,0.99
5553,2889,4,0.49
5554,2890,2,5.99
5555,2890,4,0.52
5556,2891,1,0.99
5557,2891,1,0.99
5558,2891,4,0.45
5559,2892,1,0.99
5560,2892,4,0.60
5561,2893,1,0.99
5562,2893,4,0.71
5563,2894,4,0.52
5564,2895,1,0.99
5565,2895,1,0.99
5566,2895,4,0.60
5567,2896,4,0.11
5568,2897,4,0.08
5569,2898,4,0.15
5570,2899,4,0.15
5571,2900,1,0.99
5572,2900,2,5.99
5573,2900,4,0.75
5574,2901,1,0.99
5575,2901,4,0.45
5576,2902,1,0.99
5577,2902,2,5.99
5578,2902,4,0.30
5579,2903,1,0.99
5580,2903,1,0.99
5581,2903,4,0.45
5582,2904,1,0.99
5583,2904,1,0.99
5584,2904,4,0.22
5585,2905,4,0.45
5586,2906,4,0.30
5587,2907,1,0.99
5588,2907,4,0.52
5589,2908,4,0.15
5590,2909,2,5.99
5591,2909,4,0.67
5592,2910,1,0.99
5593,2910,1,0.99
5594,2910,4,0.75
5595,2911,4,0.52
5596,2912,2,5.99
5597,2912,1,0.99
5598,2912,4,0.90
5599,2913,1,0.99
5600,2913,4,0.60
5601,2914,1,0.99
5602,2914,1,0.99
5603,2914,4,0.19
5604,2915,4,0.22
5605,2916,4,0.52
5606,2917,4,0.07
5607,2918,2,5.99
5608,2918,4,0.75
5609,2919,4,0.15
5610,2920,4,0.15
5611,2921,4,0.22
5612,2922,1,0.99
5613,2922,4,0.45
5614,2923,1,0.99
5615,2923,4,0.15
5616,2924,4,0.07
5617,2925,1,0.99
5618,2925,4,0.67
5619,2926,1,0.99
5620,2926,1,0.99
5621,2926,4,0.82
5622,2927,1,0.99
5623,2927,4,0.30
5624,2928,4,0.15
5625,2929,2,5.99
5626,2929,1,0.99
5627,2929,4,0.67
5628,2930,1,0.99
5629,2930,4,0.15
5630,2931,1,0.99
5631,2931,4,0.52
5632,2932,4,0.60
5633,2933,1,0.99
5634,2933,4,0.56
5635,2934,2,5.99
5636,2934,4,0.52
5637,2935,4,0.08
5638,2936,1,0.99
5639,2936,4,0.52
5640,2937,1,0.99
5641,2937,4,0.22
5642,2938,4,0.34
5643,2939,4,0.67
5644,2940,1,0.99
5645,2940,2,5.99
5646,2940,1,0.99
5647,2940,4,0.60
5648,2941,1,0.99
5649,2941,2,5.99
5650,2941,4,0.67
5651,2942,4,0.45
5652,2943,1,0.99
5653,2943,4,0.15
5654,2944,4,0.30
5655,2945,1,0.99
5656,2945,4,0.52
5657,2946,1,0.99
5658,2946,4,0.60
5659,2947,1,0.99
5660,2947,1,0.99
5661,2947,4,0.60
5662,2948,1,0.99
5663,2948,4,0.60
5664,2949,1,0.99
5665,2949,4,0.45
5666,2950,4,0.30
5667,2951,4,0.15
5668,2952,4,0.15
5669,2953,1,0.99
5670,2953,4,0.22
5671,2954,1,0.99
5672,2954,4,0.60
5673,2955,4,0.22
5674,2956,1,0.99
5675,2956,4,0.22
5676,2957,4,0.15
5677,2958,1,0.99
5678,2958,4,0.22
5679,2959,1,0.99
5680,2959,4,0.11
5681,2960,4,0.67
5682,2961,4,0.07
5683,2962,1,0.99
5684,2962,4,0.30
5685,2963,4,0.37
5686,2964,4,0.15
5687,2965,1,0.99
5688,2965,4,0.75
5689,2966,2,5.99
5690,2966,4,0.37
5691,2967,1,0.99
5692,2967,4,0.30
5693,2968,4,0.26
5694,2969,4,0.07
5695,2970,1,0.99
5696,2970,4,0.82
5697,2971,1,0.99
5698,2971,4,0.30
5699,2972,1,0.99
5700,2972,4,0.65
5701,2973,1,0.99
5702,2973,4,0.67
5703,2974,1,0.99
5704,2974,4,0.37
5705,2975,1,0.99
5706,2975,4,0.75
5707,2976,2,5.99
5708,2976,1,0.99
5709,2976,1,0.99
5710,2976,4,0.67
5711,2977,1,0.99
5712,2977,4,0.15
5713,2978,4,0.45
5714,2979,1,0.99
5715,2979,1,0.99
5716,2979,4,0.52
5717,2980,4,0.75
5718,2981,1,0.99
5719,2981,4,0.15
5720,2982,1,0.99
5721,2982,4,0.30
5722,2983,4,0.43
5723,2984,1,0.99
5724,2984,4,0.45
5725,2985,2,5.99
5726,2985,2,5.99
5727,2985,1,0.99
5728,2985,4,0.90
5729,2986,4,0.15
5730,2987,4,0.47
5731,2988,1,0.99
5732,2988,4,0.67
5733,2989,1,0.99
5734,2989,4,0.52
5735,2990,1,0.99
5736,2990,1,0.99
5737,2990,4,0.52
5738,2991,1,0.99
5739,2991,2,5.99
5740,2991,4,0.52
5741,2992,1,0.99
5742,2992,1,0.99
5743,2992,4,0.45
5744,2993,4,0.34
5745,2994,1,0.99
5746,2994,1,0.99
5747,2994,4,0.37
5748,2995,1,0.99
5749,2995,4,0.52
5750,2996,4,0.45
5751,2997,1,0.99
5752,2997,4,0.47
5753,2998,1,0.99
5754,2998,4,0.22
5755,2999,4,0.37
5756,3000,1,0.99
5757,3000,2,5.99
5758,3000,4,0.82
5759,3001,1,0.99
5760,3001,4,0.71
5761,3002,4,0.15
5762,3003,2,5.99
5763,3003,4,0.82
5764,3004,4,0.67
5765,3005,1,0.99
5766,3005,4,0.60
5767,3006,1,0.99
5768,3006,1,0.99
5769,3006,4,0.56
5770,3007,4,0.30
5771,3008,1,0.99
5772,3008,4,0.37
5773,3009,1,0.99
5774,3009,1,0.99
5775,3009,4,0.37
5776,3010,4,0.52
5777,3011,4,0.15
5778,3012,4,0.37
5779,3013,4,0.45
5780,3014,4,0.45
5781,3015,1,0.99
5782,3015,4,0.45
5783,3016,2,5.99
5784,3016,1,0.99
5785,3016,4,0.45
5786,3017,1,0.99
5787,3017,4,0.30
5788,3018,1,0.99
5789,3018,1,0.99
5790,3018,1,0.99
5791,3018,4,0.52
5792,3019,1,0.99
5793,3019,4,0.67
5794,3020,1,0.99
5795,3020,1,0.99
5796,3020,1,0.99
5797,3020,4,0.52
5798,3021,2,5.99
5799,3021,1,0.99
5800,3021,4,0.52
5801,3022,1,0.99
5802,3022,4,0.67
5803,3023,4,0.15
5804,3024,1,0.99
5805,3024,1,0.99
5806,3024,4,0.45
5807,3025,4,0.15
5808,3026,1,0.99
5809,3026,4,0.22
5810,3027,4,0.15
5811,3028,4,0.67
5812,3029,2,5.99
5813,3029,4,0.52
5814,3030,1,0.99
5815,3030,4,0.24
5816,3031,2,5.99
5817,3031,4,0.22
5818,3032,1,0.99
5819,3032,1,0.99
5820,3032,4,0.37
5821,3033,1,0.99
5822,3033,4,0.37
5823,3034,1,0.99
5824,3034,1,0.99
5825,3034,4,0.37
5826,3035,4,0.82
5827,3036,4,0.37
5828,3037,4,0.30
5829,3038,4,0.30
5830,3039,4,0.15
5831,3040,4,0.22
5832,3041,1,0.99
5833,3041,4,0.41
5834,3042,1,0.99
5835,3042,4,0.15
5836,3043,2,5.99
5837,3043,4,0.30
5838,3044,2,5.99
5839,3044,4,0.30
5840,3045,1,0.99
5841,3045,4,0.65
5842,3046,2,5.99
5843,3046,1,0.99
5844,3046,4,0.45
5845,3047,2,5.99
5846,3047,1,0.99
5847,3047,2,5.99
5848,3047,1,0.99
5849,3047,4,0.52
5850,3048,1,0.99
5851,3048,4,0.67
5852,3049,4,0.75
5853,3050,1,0.99
5854,3050,4,0.30
5855,3051,4,0.30
5856,3052,4,0.15
5857,3053,4,0.15
5858,3054,4,0.26
5859,3055,1,0.99
5860,3055,4,0.30
5861,3056,1,0.99
5862,3056,4,0.60
5863,3057,1,0.99
5864,3057,1,0.99
5865,3057,1,0.99
5866,3057,4,0.75
5867,3058,2,5.99
5868,3058,1,0.99
5869,3058,4,0.07
5870,3059,4,0.26
5871,3060,1,0.99
5872,3060,1,0.99
5873,3060,4,0.52
5874,3061,1,0.99
5875,3061,1,0.99
5876,3061,2,5.99
5877,3061,1,0.99
5878,3061,4,0.52
5879,3062,1,0.99
5880,3062,2,5.99
5881,3062,4,0.75
5882,3063,1,0.99
5883,3063,1,0.99
5884,3063,4,0.67
5885,3064,2,5.99
5886,3064,1,0.99
5887,3064,2,5.99
5888,3064,4,0.50
5889,3065,1,0.99
5890,3065,4,0.75
5891,3066,4,0.15
5892,3067,4,0.67
5893,3068,4,0.45
5894,3069,1,0.99
5895,3069,4,0.22
5896,3070,1,0.99
5897,3070,1,0.99
5898,3070,4,0.75
5899,3071,2,5.99
5900,3071,1,0.99
5901,3071,1,0.99
5902,3071,4,0.60
5903,3072,4,0.15
5904,3073,1,0.99
5905,3073,2,5.99
5906,3073,4,0.60
5907,3074,2,5.99
5908,3074,1,0.99
5909,3074,4,0.52
5910,3075,1,0.99
5911,3075,4,0.47
5912,3076,1,0.99
5913,3076,1,0.99
5914,3076,1,0.99
5915,3076,4,0.67
5916,3077,4,0.75
5917,3078,2,5.99
5918,3078,1,0.99
5919,3078,4,0.52
5920,3079,1,0.99
5921,3079,4,0.15
5922,3080,4,0.60
5923,3081,1,0.99
5924,3081,4,0.60
5925,3082,4,0.37
5926,3083,1,0.99
5927,3083,1,0.99
5928,3083,4,0.67
5929,3084,1,0.99
5930,3084,4,0.37
5931,3085,4,0.37
5932,3086,4,0.15
5933,3087,4,0.45
5934,3088,1,0.99
5935,3088,1,0.99
5936,3088,4,0.60
5937,3089,1,0.99
5938,3089,4,0.30
5939,3090,1,0.99
5940,3090,1,0.99
5941,3090,1,0.99
5942,3090,4,0.82
5943,3091,4,0.67
5944,3092,4,0.15
5945,3093,2,5.99
5946,3093,1,0.99
5947,3093,1,0.99
5948,3093,4,0.60
5949,3094,4,0.37
5950,3095,4,0.41
5951,3096,4,0.37
5952,3097,4,0.52
5953,3098,1,0.99
5954,3098,1,0.99
5955,3098,4,0.48
5956,3099,1,0.99
5957,3099,4,0.26
5958,3100,4,0.45
5959,3101,4,0.15
5960,3102,1,0.99
5961,3102,4,0.52
5962,3103,1,0.99
5963,3103,1,0.99
5964,3103,4,0.37
5965,3104,1,0.99
5966,3104,4,0.15
5967,3105,1,0.99
5968,3105,4,0.30
5969,3106,1,0.99
5970,3106,1,0.99
5971,3106,4,0.52
5972,3107,4,0.30
5973,3108,1,0.99
5974,3108,2,5.99
5975,3108,4,0.37
5976,3109,1,0.99
5977,3109,4,0.15
5978,3110,4,0.07
5979,3111,2,5.99
5980,3111,4,0.30
5981,3112,1,0.99
5982,3112,4,0.15
5983,3113,4,0.30
5984,3114,1,0.99
5985,3114,4,0.45
5986,3115,1,0.99
5987,3115,1,0.99
5988,3115,4,0.22
5989,3116,1,0.99
5990,3116,4,0.37
5991,3117,4,0.15
5992,3118,4,0.67
5993,3119,1,0.99
5994,3119,1,0.99
5995,3119,4,0.52
5996,3120,4,0.67
5997,3121,4,0.52
5998,3122,1,0.99
5999,3122,4,0.67
6000,3123,1,0.99
6001,3123,4,0.22
6002,3124,4,0.30
6003,3125,4,0.60
6004,3126,4,0.07
6005,3127,1,0.99
6006,3127,4,0.60
6007,3128,1,0.99
6008,3128,4,0.52
6009,3129,4,0.60
6010,3130,2,5.99
6011,3130,4,0.45
6012,3131,1,0.99
6013,3131,1,0.99
6014,3131,4,0.60
6015,3132,1,0.99
6016,3132,2,5.99
6017,3132,4,0.60
6018,3133,4,0.07
6019,3134,4,0.15
6020,3135,1,0.99
6021,3135,4,0.30
6022,3136,1,0.99
6023,3136,4,0.37
6024,3137,4,0.22
6025,3138,1,0.99
6026,3138,4,0.37
6027,3139,1,0.99
6028,3139,1,0.99
6029,3139,2,5.99
6030,3139,4,0.75
6031,3140,4,0.07
6032,3141,4,0.52
6033,3142,1,0.99
6034,3142,4,0.22
6035,3143,4,0.60
6036,3144,1,0.99
6037,3144,4,0.30
6038,3145,4,0.30
6039,3146,4,0.30
6040,3147,1,0.99
6041,3147,4,0.45
6042,3148,1,0.99
6043,3148,1,0.99
6044,3148,4,0.67
6045,3149,1,0.99
6046,3149,4,0.30
6047,3150,4,0.37
6048,3151,4,0.15
6049,3152,1,0.99
6050,3152,1,0.99
6051,3152,4,0.75
6052,3153,4,0.15
6053,3154,2,5.99
6054,3154,2,5.99
6055,3154,4,0.69
6056,3155,1,0.99
6057,3155,1,0.99
6058,3155,1,0.99
6059,3155,4,0.60
6060,3156,4,0.15
6061,3157,4,0.15
6062,3158,1,0.99
