invoice_id,customer_id,invoice_date,amount_paid
2585,73,2016-11-06 08:14:17,3.20
2586,744,2016-08-08 02:28:40,3.20
2587,654,2016-07-16 02:40:07,17.12
2588,489,2016-11-18 20:34:10,4.28
2589,303,2016-11-09 11:49:00,16.83
2590,133,2016-09-22 14:43:24,4.28
2591,135,2016-10-29 10:05:27,7.49
2592,972,2016-08-19 08:16:33,11.77
2593,10,2016-12-28 04:16:31,8.28
2594,723,2016-11-04 01:23:52,17.10
2595,217,2017-03-29 11:39:29,5.35
2596,364,2016-10-23 06:21:46,10.70
2597,737,2016-10-07 23:47:09,9.62
2598,968,2016-12-15 20:52:03,17.63
2599,726,2017-03-05 09:00:27,14.97
2600,778,2017-03-23 14:47:11,1.06
2601,36,2017-03-04 17:10:14,11.78
2602,977,2016-09-12 08:27:26,12.81
2603,614,2016-06-05 03:24:03,18.17
2604,320,2016-11-21 05:30:16,11.48
2605,732,2016-06-22 08:07:41,8.55
2606,554,2016-07-11 10:23:47,10.70
2607,889,2016-08-18 05:14:28,8.56
2608,772,2016-07-30 08:37:52,10.71
2609,376,2016-09-20 05:10:55,19.25
2610,55,2017-02-02 22:44:34,2.13
2611,211,2016-06-11 09:02:29,14.97
2612,512,2017-02-04 23:26:08,19.24
2613,795,2017-03-20 23:33:10,17.11
2614,282,2016-10-06 10:29:11,14.94
2615,506,2016-12-08 17:20:15,1.60
2616,727,2016-07-19 22:49:43,11.76
2617,744,2017-02-28 07:06:53,6.42
2618,77,2016-06-18 20:34:11,11.77
2619,771,2016-07-11 10:13:43,13.91
2620,466,2016-10-15 03:39:06,12.82
2621,400,2017-02-09 07:11:56,16.59
2622,125,2016-11-23 08:40:23,5.34
2623,789,2017-03-01 06:17:41,7.49
2624,822,2016-08-22 08:19:19,3.20
2625,918,2017-03-08 03:31:26,22.47
2626,338,2016-07-12 01:15:34,5.34
2627,516,2016-12-23 05:04:03,22.20
2628,644,2016-10-07 08:45:16,5.34
2629,84,2017-02-18 21:52:30,1.06
2630,429,2016-06-23 01:37:01,20.33
2631,649,2016-06-04 15:53:24,10.69
2632,373,2016-08-28 11:19:12,19.25
2633,600,2016-11-09 03:46:09,11.76
2634,29,2016-08-16 10:48:39,11.76
2635,199,2016-11-28 21:23:47,16.03
2636,527,2017-01-07 20:01:10,2.14
2637,392,2016-08-10 15:56:37,9.62
2638,980,2016-07-01 06:42:06,17.10
2639,55,2016-08-11 10:00:37,5.35
2640,844,2017-01-15 18:32:40,14.99
2641,262,2017-03-08 13:20:14,21.41
2642,855,2016-09-06 10:51:05,11.76
2643,59,2017-02-12 20:10:40,8.02
2644,902,2017-02-27 21:03:39,2.14
2645,826,2016-10-30 21:40:17,16.05
2646,256,2017-02-11 17:12:32,11.75
2647,230,2017-03-07 02:04:27,6.42
2648,912,2017-03-31 07:38:55,13.90
2649,833,2017-03-27 03:07:46,9.62
2650,882,2016-11-04 00:51:22,11.76
2651,584,2016-06-06 02:49:13,21.39
2652,100,2016-08-11 04:06:48,1.06
2653,216,2017-02-26 04:23:14,5.34
2654,839,2016-12-30 19:10:31,7.48
2655,663,2017-02-10 07:34:52,1.08
2656,744,2016-06-23 12:00:21,14.96
2657,422,2016-08-20 01:15:40,14.96
2658,38,2016-08-10 08:19:25,6.42
2659,553,2017-01-16 16:28:14,12.82
2660,221,2017-02-10 19:32:45,1.06
2661,181,2016-09-28 00:51:50,7.49
2662,144,2016-11-05 07:43:52,2.14
2663,796,2016-09-30 06:43:01,5.34
2664,229,2017-01-01 09:03:13,9.63
2665,139,2016-09-16 19:14:00,7.48
2666,316,2016-08-21 18:30:45,9.62
2667,146,2017-03-21 20:09:00,2.14
2668,860,2016-07-04 15:53:06,18.17
2669,305,2016-07-02 04:42:41,16.04
2670,307,2016-06-11 22:19:46,7.48
2671,593,2017-01-13 16:11:18,2.14
2672,330,2016-10-05 16:28:41,14.97
2673,892,2016-10-10 00:12:31,9.62
2674,409,2017-01-29 00:15:17,13.90
2675,523,2017-03-18 04:05:52,10.67
2676,291,2016-11-20 21:03:57,5.88
2677,838,2016-11-10 05:10:07,17.91
2678,71,2016-08-08 19:04:39,10.70
2679,703,2017-02-18 01:47:40,14.46
2680,381,2016-08-07 17:09:45,5.34
2681,456,2017-03-08 15:52:37,5.90
2682,373,2016-08-24 22:48:46,9.63
2683,574,2016-07-26 18:49:18,18.18
2684,804,2017-02-17 01:50:18,10.70
2685,30,2016-11-14 16:34:22,2.13
2686,245,2016-10-05 01:55:39,18.19
2687,405,2016-07-26 20:27:09,16.04
2688,767,2016-09-12 17:19:16,2.14
2689,907,2016-10-28 03:51:02,7.48
2690,561,2017-03-02 00:48:26,13.89
2691,694,2017-03-25 13:42:51,17.10
2692,152,2017-03-24 07:15:28,12.82
2693,707,2016-12-10 19:55:09,2.14
2694,183,2016-07-24 17:04:36,7.49
2695,16,2016-11-15 13:38:27,12.56
2696,282,2016-06-12 10:29:10,4.27
2697,123,2016-08-17 23:35:02,19.24
2698,641,2016-06-14 03:01:09,4.28
2699,796,2016-06-14 23:41:27,12.84
2700,78,2016-07-19 23:11:36,2.14
2701,755,2016-08-25 13:53:49,3.21
2702,99,2016-10-04 04:04:35,14.97
2703,161,2016-10-04 07:40:06,8.55
2704,277,2016-10-27 11:16:59,12.85
2705,532,2017-01-02 01:40:18,14.96
2706,507,2016-07-11 23:02:00,17.11
2707,505,2016-11-17 01:24:24,2.14
2708,736,2017-01-31 21:40:29,12.85
2709,304,2016-11-09 09:10:40,10.69
2710,131,2017-02-13 00:57:01,14.99
2711,388,2016-07-20 10:20:23,10.70
2712,878,2016-11-03 11:27:43,14.96
2713,568,2017-02-16 11:49:46,3.20
2714,612,2016-11-05 12:48:00,17.10
2715,288,2016-06-19 16:58:24,18.19
2716,785,2016-08-22 14:05:32,7.48
2717,859,2016-09-10 14:59:54,5.35
2718,421,2016-11-24 23:50:16,7.48
2719,870,2016-11-01 18:47:00,17.10
2720,864,2017-02-19 03:38:28,9.63
2721,353,2017-02-22 20:24:40,10.71
2722,322,2016-07-14 05:29:06,16.05
2723,948,2017-01-09 10:37:10,8.56
2724,698,2017-01-19 02:00:36,14.97
2725,209,2016-09-17 21:12:40,7.49
2726,779,2016-08-18 18:37:11,10.70
2727,908,2017-03-28 11:39:19,16.04
2728,683,2016-11-07 00:10:25,14.99
2729,150,2016-11-12 18:43:46,6.94
2730,206,2016-07-09 15:11:04,17.11
2731,494,2016-08-07 02:58:10,19.24
2732,288,2017-01-13 07:05:08,11.77
2733,697,2017-01-12 19:44:31,11.23
2734,754,2016-08-22 23:48:05,2.14
2735,920,2017-03-22 10:52:45,3.21
2736,83,2016-10-15 00:21:27,11.76
2737,532,2016-09-20 22:39:34,13.90
2738,103,2017-03-31 14:35:43,21.40
2739,646,2016-12-23 18:12:24,12.30
2740,118,2017-03-09 10:25:55,18.17
2741,806,2016-07-22 15:29:01,8.56
2742,806,2016-08-22 07:08:02,17.11
2743,162,2017-02-13 02:42:56,6.41
2744,317,2016-11-13 19:30:49,17.90
2745,53,2016-10-14 18:44:39,17.10
2746,287,2017-02-16 06:41:40,16.04
2747,9,2016-08-15 05:52:49,10.70
2748,199,2016-11-08 14:29:47,16.05
2749,676,2016-11-09 16:22:01,5.88
2750,844,2016-08-19 05:17:48,17.10
2751,836,2017-02-16 22:22:24,10.69
2752,656,2016-11-06 15:30:30,3.21
2753,851,2016-08-18 09:49:11,16.04
2754,517,2017-03-11 11:33:21,17.10
2755,33,2017-03-28 19:31:15,4.28
2756,384,2016-06-17 13:43:51,5.35
2757,235,2016-11-01 16:33:14,7.48
2758,428,2017-03-14 22:40:57,18.19
2759,205,2017-01-04 20:12:02,2.14
2760,292,2016-09-12 10:05:33,10.69
2761,172,2016-11-09 04:35:26,13.08
2762,240,2016-07-08 19:21:51,4.28
2763,940,2016-12-26 12:06:41,14.96
2764,815,2016-08-12 13:44:33,6.41
2765,48,2016-06-02 01:55:23,21.39
2766,409,2016-10-02 03:31:25,9.62
2767,86,2016-12-08 14:04:42,11.49
2768,858,2016-12-28 05:45:01,6.94
2769,354,2016-06-05 04:39:53,2.13
2770,784,2016-08-02 14:57:53,12.82
2771,384,2017-01-17 16:43:01,10.70
2772,882,2017-01-19 10:58:52,19.79
2773,82,2016-12-19 07:29:50,11.21
2774,307,2016-11-05 13:03:22,19.25
2775,347,2017-01-13 01:42:24,2.14
2776,504,2017-02-06 14:45:32,9.61
2777,579,2016-08-02 07:56:10,6.42
2778,950,2017-03-05 12:18:48,6.42
2779,989,2016-07-08 07:57:07,2.14
2780,526,2016-12-26 15:56:08,4.00
2781,26,2017-03-05 03:45:34,17.10
2782,772,2016-10-17 19:43:21,7.48
2783,309,2016-10-20 14:43:09,14.97
2784,779,2017-02-13 15:23:13,5.34
2785,983,2017-01-14 06:07:05,15.52
2786,834,2016-09-18 06:44:27,11.77
2787,806,2016-09-04 04:35:36,13.90
2788,336,2017-03-31 16:47:42,8.56
2789,648,2016-12-03 19:56:55,13.36
2790,871,2017-02-23 11:22:50,17.14
2791,101,2017-03-27 11:36:37,5.33
2792,538,2016-06-03 05:27:27,18.18
2793,174,2016-10-25 05:17:29,2.14
2794,350,2017-03-11 13:59:00,6.42
2795,666,2016-11-04 13:54:58,17.11
2796,617,2017-02-14 15:13:01,7.49
2797,954,2017-03-29 08:45:16,4.28
2798,383,2017-03-17 13:16:47,8.56
2799,546,2016-11-16 22:00:32,2.67
2800,890,2016-09-26 08:49:04,11.76
2801,973,2017-02-21 16:03:44,17.12
2802,510,2016-10-26 13:35:43,17.10
2803,757,2017-02-23 05:11:54,11.76
2804,990,2016-09-03 00:17:50,21.39
2805,600,2016-11-18 19:22:42,9.08
2806,214,2016-06-03 19:31:43,11.76
2807,150,2017-01-30 22:54:58,11.77
2808,971,2017-01-30 04:26:58,1.06
2809,714,2016-09-02 17:25:25,21.40
2810,191,2016-10-20 15:03:09,14.96
2811,304,2016-09-06 07:06:51,17.11
2812,641,2016-09-23 05:21:05,16.05
2813,459,2016-10-16 05:40:26,10.70
2814,718,2017-01-28 18:21:16,4.27
2815,82,2016-07-26 12:14:04,8.56
2816,40,2017-03-06 14:36:35,21.39
2817,3,2016-09-21 10:19:27,10.70
2818,611,2016-11-14 07:06:17,4.28
2819,642,2016-11-17 08:36:54,5.88
2820,886,2017-03-17 23:15:56,13.91
2821,724,2016-10-29 22:14:12,16.03
2822,102,2016-07-02 03:51:55,8.56
2823,890,2016-12-24 20:43:28,15.50
2824,745,2016-06-29 04:13:37,14.97
2825,149,2017-02-23 09:38:37,18.17
2826,118,2016-06-11 01:28:39,2.14
2827,261,2016-10-12 16:43:19,19.25
2828,298,2016-12-21 04:57:51,2.14
2829,405,2016-08-09 00:15:36,3.20
2830,289,2016-11-12 01:47:12,6.41
2831,718,2016-09-23 02:49:19,17.09
2832,339,2016-07-07 06:30:29,6.42
2833,115,2016-10-29 02:23:38,18.19
2834,476,2016-07-23 08:12:25,10.70
2835,334,2017-03-29 04:36:24,5.35
2836,664,2017-01-22 02:50:31,6.42
2837,169,2016-10-29 06:34:17,19.24
2838,804,2016-08-31 11:48:44,14.97
2839,123,2017-01-01 21:17:05,12.84
2840,931,2017-01-07 16:04:37,5.34
2841,950,2016-11-03 02:53:59,8.56
2842,45,2017-01-04 07:58:34,2.14
2843,138,2016-06-02 04:54:16,8.55
2844,404,2016-11-27 17:54:54,3.74
2845,130,2017-02-24 06:04:35,8.56
2846,406,2017-03-18 21:48:43,1.06
2847,103,2016-07-01 23:11:20,19.24
2848,723,2016-10-19 11:36:21,5.33
2849,761,2017-03-04 10:50:03,4.28
2850,199,2016-07-24 12:50:32,18.19
2851,939,2016-11-30 15:55:05,1.06
2852,542,2016-12-31 22:43:47,11.23
2853,414,2017-03-26 19:54:18,4.27
2854,510,2017-01-11 21:25:31,20.32
2855,603,2016-07-03 10:54:15,19.26
2856,301,2016-06-09 19:37:26,11.75
2857,578,2017-02-24 19:18:55,1.08
2858,805,2016-07-30 00:27:17,20.32
2859,250,2016-12-18 01:43:13,6.94
2860,408,2017-01-04 19:05:15,6.42
2861,491,2016-06-22 20:00:56,8.55
2862,637,2017-02-14 20:56:13,9.61
2863,797,2016-06-27 14:12:36,14.97
2864,141,2016-11-01 00:15:12,12.84
2865,420,2016-10-14 20:52:54,20.33
2866,588,2016-06-06 00:41:31,10.70
2867,350,2017-02-25 23:57:31,5.35
2868,628,2017-03-24 22:35:38,5.34
2869,329,2016-10-04 18:51:48,2.14
2870,995,2017-03-27 09:34:20,6.43
2871,489,2016-11-26 23:59:01,5.34
2872,11,2016-11-08 08:57:29,7.48
2873,374,2016-11-03 01:07:36,12.81
2874,680,2017-03-26 19:06:03,11.77
2875,299,2016-06-25 02:08:23,7.49
2876,623,2016-08-08 14:53:32,4.28
2877,161,2016-06-12 03:41:59,12.84
2878,954,2016-11-02 14:50:24,3.20
2879,563,2016-12-19 12:56:02,11.23
2880,759,2016-08-03 02:06:30,3.21
2881,408,2016-08-31 03:55:25,6.41
2882,890,2016-09-18 21:43:24,3.20
2883,182,2016-10-31 09:09:21,16.04
2884,603,2016-08-17 04:36:22,1.06
2885,947,2016-11-11 17:10:52,3.21
2886,195,2016-08-09 07:29:26,9.63
2887,710,2016-10-21 21:18:32,6.41
2888,675,2016-09-02 20:05:23,14.97
2889,700,2017-01-30 13:27:27,13.89
2890,549,2017-02-13 07:29:07,11.75
2891,531,2016-06-12 00:29:14,3.20
2892,116,2016-12-18 14:21:50,13.35
2893,273,2017-01-17 04:34:36,18.18
2894,165,2016-07-03 05:14:07,9.62
2895,315,2016-12-11 05:14:39,6.42
2896,764,2017-02-09 13:00:47,6.94
2897,294,2017-01-21 20:14:47,11.76
2898,197,2016-10-02 08:19:04,7.48
2899,560,2017-02-26 16:46:25,0.54
2900,543,2016-09-16 18:52:10,17.10
2901,922,2016-07-07 05:01:42,22.47
2902,923,2016-09-09 16:15:47,13.91
2903,255,2016-09-04 13:40:37,2.14
2904,264,2017-02-03 22:09:03,22.48
2905,576,2017-03-14 04:32:33,5.34
2906,565,2017-02-01 09:09:18,18.19
2907,393,2016-07-22 02:58:44,7.48
2908,735,2016-12-03 07:06:26,14.43
2909,907,2017-02-20 22:02:47,18.74
2910,38,2016-09-24 10:59:34,19.25
2911,841,2017-02-28 20:43:26,2.14
2912,228,2016-07-17 06:54:23,19.25
2913,865,2017-03-11 01:13:37,17.65
2914,617,2016-11-17 08:36:26,16.30
2915,701,2017-03-20 23:48:37,11.77
2916,45,2016-08-05 06:10:59,18.19
2917,568,2017-01-11 09:23:46,11.75
2918,167,2017-01-30 08:17:03,16.04
2919,680,2016-08-21 04:53:42,2.14
2920,333,2016-07-23 12:22:13,17.12
2921,798,2016-12-06 07:00:00,8.54
2922,397,2016-11-11 09:34:47,4.81
2923,825,2016-09-04 05:47:26,5.34
2924,139,2017-03-01 11:03:02,3.21
2925,507,2017-01-15 06:22:04,15.51
2926,682,2016-07-25 01:15:09,6.41
2927,511,2016-10-17 15:27:15,6.42
2928,44,2016-08-08 19:46:49,11.76
2929,626,2016-07-22 15:39:18,2.14
2930,792,2017-03-23 11:35:44,3.20
2931,827,2017-02-27 12:49:28,4.28
2932,366,2016-07-07 23:21:25,3.20
2933,164,2017-03-09 18:04:40,11.76
2934,284,2016-09-14 07:22:56,14.96
2935,254,2017-01-23 14:57:12,14.97
2936,84,2016-10-02 02:47:19,12.85
2937,650,2016-10-26 21:00:55,13.90
2938,572,2016-09-13 05:32:54,3.20
2939,524,2016-09-10 10:49:44,17.11
2940,620,2016-11-04 12:33:21,2.14
2941,620,2016-12-30 12:28:58,13.10
2942,476,2016-08-08 15:01:38,8.56
2943,705,2016-12-25 02:57:20,10.42
2944,872,2017-02-27 21:38:50,10.70
2945,730,2016-07-07 10:41:37,17.11
2946,357,2016-08-12 23:37:52,11.76
2947,363,2016-06-28 20:01:27,19.24
2948,238,2016-08-15 00:39:05,21.39
2949,780,2016-12-05 23:02:02,10.16
2950,271,2016-06-29 23:57:45,8.55
2951,55,2016-11-13 00:41:17,8.02
2952,957,2016-08-06 17:40:45,21.39
2953,682,2016-08-27 17:00:45,14.97
2954,440,2017-03-16 11:13:11,19.25
2955,723,2017-01-24 21:26:16,11.22
2956,178,2017-03-22 22:39:22,14.96
2957,94,2016-12-09 17:12:55,5.07
2958,656,2016-10-01 06:37:52,19.26
2959,29,2017-03-24 03:36:45,2.14
2960,383,2016-10-22 07:25:07,9.62
2961,877,2016-09-08 09:58:54,21.39
2962,655,2016-12-31 14:08:46,12.29
2963,800,2016-07-01 07:48:31,9.61
2964,222,2016-08-11 14:45:33,8.55
2965,445,2017-02-11 22:30:19,8.57
2966,553,2016-07-18 07:32:45,10.67
2967,670,2017-01-31 22:07:29,9.62
2968,554,2017-01-30 23:03:37,10.70
2969,637,2017-03-14 12:35:13,9.63
2970,208,2016-07-31 07:20:25,22.48
2971,21,2016-07-21 05:39:15,19.24
2972,641,2016-09-28 18:37:40,20.33
2973,346,2016-11-13 03:49:28,15.49
2974,885,2016-11-24 04:37:35,4.28
2975,882,2016-09-25 20:55:53,11.75
2976,492,2016-10-29 13:56:33,18.19
2977,532,2016-10-01 22:23:42,2.14
2978,907,2017-01-24 13:27:38,9.62
2979,328,2016-11-28 16:29:30,14.97
2980,732,2016-07-27 14:05:50,3.20
2981,895,2016-10-13 00:08:39,5.34
2982,70,2016-06-27 13:56:00,8.56
2983,387,2017-02-18 01:21:43,6.42
2984,15,2016-06-22 13:17:31,6.42
2985,61,2016-10-20 13:51:26,17.11
2986,387,2016-12-31 12:32:46,12.30
2987,366,2016-10-31 00:04:56,17.10
2988,17,2017-03-25 17:38:58,2.68
2989,231,2017-02-08 19:24:22,10.72
2990,157,2016-10-03 15:49:15,8.55
2991,742,2016-10-23 07:49:07,12.84
2992,613,2016-11-03 02:53:08,12.85
2993,748,2017-03-22 22:36:20,10.70
2994,725,2017-03-02 09:29:17,18.19
2995,368,2016-09-02 01:30:10,11.76
2996,79,2016-06-17 08:08:05,8.55
2997,610,2016-10-06 13:04:15,9.62
2998,713,2016-07-19 04:26:03,11.76
2999,883,2017-03-04 12:01:47,9.62
3000,904,2017-02-15 19:51:44,5.35
3001,49,2017-01-10 08:38:29,17.10
3002,657,2016-10-14 03:25:41,3.20
3003,757,2016-11-28 16:34:40,6.14
3004,707,2016-07-02 14:17:37,11.76
3005,756,2016-10-08 06:11:59,11.76
3006,98,2016-11-06 04:58:11,10.70
3007,993,2016-10-20 01:43:06,22.47
3008,430,2017-03-26 07:07:42,16.04
3009,279,2016-11-22 19:38:30,15.50
3010,545,2016-07-24 05:58:18,17.09
3011,785,2016-07-02 06:31:12,8.56
3012,474,2016-10-31 20:28:23,13.91
3013,538,2016-11-11 13:26:16,9.62
3014,669,2016-08-08 09:26:47,4.28
3015,151,2016-10-30 06:20:31,2.14
3016,703,2017-03-08 06:47:18,17.11
3017,875,2016-08-13 20:41:27,9.61
3018,761,2016-11-06 20:44:46,2.14
3019,626,2016-12-19 10:05:25,17.91
3020,117,2017-03-10 19:50:44,2.14
3021,833,2016-10-28 16:16:51,10.67
3022,40,2016-11-06 19:41:30,13.89
3023,631,2016-06-01 01:31:08,8.56
3024,964,2016-07-16 21:23:01,17.11
3025,339,2017-01-14 08:34:53,2.14
3026,586,2016-12-30 20:48:23,4.28
3027,977,2016-06-18 02:01:54,2.14
3028,706,2017-02-10 10:34:42,6.96
3029,742,2016-11-22 07:10:04,2.14
3030,298,2016-11-19 15:29:26,16.30
3031,361,2016-06-12 00:15:22,7.47
3032,491,2017-02-05 01:35:52,7.48
3033,959,2017-02-02 08:15:10,16.05
3034,402,2016-07-03 09:12:18,12.84
3035,581,2017-03-02 09:25:00,5.35
3036,385,2016-08-19 09:51:16,4.28
3037,11,2016-10-29 13:29:03,12.84
3038,497,2017-03-17 12:35:04,4.28
3039,114,2016-12-13 21:02:00,3.21
3040,214,2017-03-30 07:02:10,11.77
3041,533,2016-11-23 09:15:20,13.90
3042,597,2016-11-30 13:00:20,22.20
3043,987,2017-03-27 19:43:53,5.34
3044,497,2017-03-31 11:24:54,7.49
3045,175,2017-02-05 12:51:17,7.48
3046,306,2016-08-28 05:31:55,20.32
3047,208,2016-11-26 06:45:06,19.24
3048,266,2016-09-11 02:59:31,10.69
3049,259,2016-07-27 20:01:09,10.70
3050,988,2016-09-11 03:47:24,14.96
3051,350,2016-08-27 03:32:32,7.48
3052,939,2017-02-21 13:49:03,9.62
3053,636,2016-09-11 10:29:15,6.42
3054,276,2016-12-22 08:07:56,4.28
3055,822,2016-10-01 06:15:51,14.96
3056,925,2017-03-15 04:35:27,13.91
3057,682,2016-06-16 15:07:12,20.33
3058,269,2016-07-02 23:54:22,14.99
3059,83,2016-07-25 14:26:12,12.84
3060,447,2016-09-08 06:16:23,5.34
3061,940,2016-09-09 07:59:04,16.04
3062,403,2017-01-30 22:17:47,7.49
3063,453,2017-03-24 16:27:00,17.12
3064,167,2016-06-22 18:18:05,14.96
3065,112,2016-12-30 13:16:13,9.35
3066,382,2016-06-12 16:11:44,20.32
3067,488,2017-01-24 23:23:34,14.97
3068,527,2016-06-06 02:07:42,5.34
3069,652,2017-03-27 07:05:12,7.49
3070,914,2016-08-23 09:30:58,8.56
3071,20,2016-09-15 00:36:47,5.34
3072,878,2016-08-09 22:57:05,9.62
3073,245,2017-01-31 16:36:28,10.17
3074,492,2017-02-13 16:06:02,2.14
3075,370,2017-03-06 01:56:53,9.11
3076,750,2016-12-10 11:15:39,2.14
3077,482,2016-07-08 16:43:35,21.40
3078,315,2016-10-25 00:43:57,22.47
3079,624,2016-09-23 13:36:45,20.32
3080,585,2016-08-13 11:07:44,7.48
3081,788,2016-12-12 06:08:47,8.01
3082,81,2016-09-14 18:01:21,12.84
3083,819,2016-11-22 14:28:21,10.69
3084,651,2016-09-23 13:44:17,19.25
3085,319,2016-12-01 20:36:11,3.20
3086,971,2017-02-28 04:48:00,19.26
3087,988,2017-01-15 14:58:22,16.04
3088,776,2017-01-06 06:34:49,4.28
3089,504,2016-09-09 19:40:41,18.19
3090,548,2016-07-19 23:27:31,19.24
3091,242,2016-09-22 07:15:32,2.14
3092,519,2017-01-23 05:18:15,22.48
3093,690,2017-03-28 17:27:47,17.10
3094,387,2016-11-22 17:44:28,12.84
3095,493,2016-12-20 20:39:40,12.02
3096,565,2017-02-13 05:58:15,6.43
3097,873,2017-02-24 23:59:48,7.49
3098,324,2016-12-09 15:27:35,21.93
3099,926,2016-06-28 07:17:39,17.11
3100,416,2017-01-03 10:20:31,15.51
3101,535,2016-11-06 01:03:21,12.84
3102,214,2016-11-29 04:04:37,5.34
3103,806,2016-12-03 00:42:45,5.88
3104,12,2016-11-10 23:57:01,12.84
3105,173,2017-02-21 20:35:20,18.18
3106,201,2017-03-20 04:22:56,2.14
3107,487,2016-09-03 05:01:42,20.33
3108,420,2016-07-26 14:47:38,6.42
3109,46,2016-06-27 01:30:17,22.47
3110,593,2017-01-12 02:43:08,11.77
3111,677,2017-03-30 05:43:18,6.42
3112,807,2016-06-07 03:15:51,6.42
3113,5,2016-10-09 20:40:17,9.62
3114,961,2017-02-11 22:27:03,13.90
3115,788,2016-10-27 16:41:24,6.42
3116,910,2017-01-28 00:13:49,13.91
3117,772,2016-06-04 06:32:36,4.28
3118,9,2016-11-16 10:46:04,11.22
3119,444,2017-02-20 19:48:20,3.75
3120,734,2017-02-07 03:13:46,10.71
3121,752,2017-01-22 06:49:29,3.20
3122,326,2016-09-11 02:01:18,3.21
3123,243,2016-06-18 18:43:28,9.62
3124,384,2016-12-25 12:40:22,2.14
3125,146,2016-08-08 20:33:49,20.34
3126,110,2017-02-02 04:00:59,23.54
3127,466,2016-09-11 00:50:28,11.75
3128,195,2017-03-26 15:08:14,9.61
3129,158,2016-08-02 11:23:26,2.14
3130,797,2016-10-06 15:46:47,9.63
3131,955,2017-02-11 08:08:30,14.97
3132,738,2017-02-22 05:37:52,10.16
3133,887,2016-06-11 02:14:26,9.62
3134,25,2016-12-29 10:51:11,9.08
3135,883,2017-03-10 20:19:28,20.33
3136,859,2016-07-25 11:52:34,17.11
3137,868,2017-02-26 12:44:40,18.18
3138,634,2016-10-10 08:08:27,10.69
3139,210,2016-07-05 09:07:11,2.14
3140,468,2016-09-25 09:53:36,6.42
3141,600,2016-06-21 21:48:13,7.48
3142,269,2016-09-05 02:54:19,13.89
3143,979,2017-03-01 18:36:20,2.14
3144,158,2017-01-16 17:12:20,9.62
3145,690,2017-02-16 00:07:09,6.41
3146,427,2017-02-13 07:47:20,9.63
3147,296,2016-06-20 08:23:27,20.32
3148,122,2016-08-23 05:19:43,23.54
3149,482,2016-11-06 12:00:40,7.48
3150,899,2017-01-26 10:47:52,16.04
3151,702,2016-08-17 00:21:46,13.91
3152,665,2016-08-06 10:45:36,17.11
3153,40,2016-06-01 01:11:44,14.97
3154,200,2017-03-20 08:20:04,4.28
3155,527,2016-07-19 15:02:08,1.06
3156,811,2016-06-07 02:18:04,21.40
3157,718,2016-07-12 19:44:15,5.34
3158,365,2016-12-09 04:52:43,17.63
3159,919,2016-06-01 14:20:11,5.34
3160,838,2016-09-26 02:38:48,2.14
3161,829,2016-06-25 02:24:13,7.48
3162,516,2016-06-04 11:17:24,13.90
3163,389,2017-01-26 00:28:22,3.21
3164,54,2017-01-02 00:54:22,17.65
3165,1001,2016-12-21 15:34:22,2.14
3166,175,2016-11-17 13:04:43,1.06
3167,120,2016-09-27 03:57:04,7.48
3168,201,2016-09-15 20:52:29,13.89
3169,413,2016-06-09 10:50:30,2.14
3170,280,2016-12-07 01:01:32,3.74
3171,882,2016-08-07 01:24:18,18.18
3172,158,2017-01-28 22:30:53,18.18
3173,68,2017-03-29 12:30:08,12.85
3174,19,2017-03-27 23:55:35,18.18
3175,183,2016-09-08 07:40:56,9.61
3176,787,2016-07-24 18:50:42,18.18
3177,484,2016-09-13 23:41:54,14.96
3178,59,2016-06-30 16:23:38,18.19
3179,32,2016-11-14 12:47:04,15.76
3180,280,2016-10-06 05:50:10,13.90
3181,348,2016-07-30 01:50:45,12.81
3182,437,2016-09-11 18:40:51,14.97
3183,49,2016-11-10 21:07:00,4.81
3184,357,2016-06-29 21:00:45,16.04
3185,406,2016-09-01 18:35:17,5.34
3186,542,2017-03-11 06:21:19,16.04
3187,196,2016-07-07 15:19:35,20.33
3188,454,2016-09-15 18:12:05,18.19
3189,563,2017-01-03 06:47:20,10.70
3190,947,2016-10-12 08:11:11,20.33
3191,851,2016-10-04 09:49:06,7.49
3192,330,2017-02-16 11:37:11,2.15
3193,337,2016-12-23 20:33:54,10.41
3194,142,2017-01-08 12:43:03,10.71
3195,146,2017-01-21 14:30:36,7.48
3196,210,2017-02-14 00:36:57,13.91
3197,923,2016-06-26 20:02:21,16.04
3198,317,2017-03-09 05:07:34,18.72
3199,280,2016-09-26 23:24:15,14.96
3200,310,2016-07-05 05:00:51,21.39
3201,385,2017-04-01 03:10:51,18.18
3202,840,2016-06-21 07:18:22,4.28
3203,501,2017-01-08 02:50:43,8.56
3204,506,2016-08-24 10:31:47,9.62
3205,248,2016-09-20 21:57:01,7.48
3206,13,2017-01-29 14:33:53,8.55
3207,554,2016-10-12 00:34:51,4.28
3208,791,2017-01-17 08:06:31,12.85
3209,171,2016-10-18 00:24:52,23.54
3210,712,2016-12-19 04:30:05,3.74
3211,199,2016-10-14 19:27:47,10.70
3212,423,2016-09-03 00:26:21,10.70
3213,467,2016-12-12 22:50:12,8.55
3214,445,2017-02-16 17:45:29,2.14
3215,558,2017-03-25 20:19:15,6.42
3216,937,2016-08-23 14:34:55,12.82
3217,586,2016-12-17 14:40:34,4.82
3218,476,2016-10-10 09:58:06,6.42
3219,826,2016-08-29 09:55:31,10.70
