invoice_item_id,inventory_id,discount_id,invoice_id,rental_price,return_date
544,3395,NULL,109,1.99,2017-03-21 04:23:57
545,1062,NULL,109,1.99,2016-09-07 09:50:55
546,460,NULL,110,1.99,2016-10-28 20:16:25
547,2479,NULL,110,1.99,2017-01-17 03:10:00
548,1161,NULL,110,1.99,2016-10-06 23:57:43
549,4417,NULL,111,1.99,2017-03-05 05:58:37
550,7329,NULL,111,1.99,2017-02-15 06:22:50
551,2505,NULL,111,1.99,2016-12-11 10:09:04
552,3468,2,111,1.49,2017-01-01 04:19:40
553,9167,2,112,1.49,2017-01-20 02:20:35
554,3123,2,112,1.49,2017-02-09 18:48:49
555,1077,2,112,1.49,NULL
556,4442,NULL,112,1.99,2017-03-09 03:31:13
557,6539,NULL,112,0.99,2017-01-20 20:02:26
558,6671,NULL,112,2.99,2016-12-28 18:59:21
559,2458,NULL,113,0.99,2016-11-19 10:34:33
560,316,NULL,113,0.99,NULL
561,11,NULL,113,0.99,2016-12-21 06:52:32
562,8150,NULL,113,1.99,2017-01-08 17:53:35
563,5078,NULL,113,1.99,NULL
564,3083,NULL,113,1.99,2016-10-15 17:39:51
565,6559,NULL,113,1.99,NULL
566,10094,NULL,113,1.99,2017-02-19 07:28:26
567,2480,NULL,114,1.99,2016-08-19 06:59:19
568,6776,NULL,115,1.99,2017-01-27 00:22:01
569,5235,NULL,115,1.99,2017-01-19 20:06:29
570,1463,NULL,115,1.99,2017-02-03 01:22:51
571,552,NULL,115,1.99,2017-02-27 04:17:31
572,4716,NULL,115,0.99,2017-02-09 02:54:54
573,6570,NULL,115,1.99,2017-02-22 18:43:42
574,29,NULL,115,1.99,2017-03-11 20:54:03
575,3287,NULL,115,1.99,2017-02-22 07:00:14
576,6009,NULL,116,0.99,2017-01-26 04:19:00
577,5023,3,116,1.49,NULL
578,6501,2,116,1.49,2017-03-05 19:24:55
579,8033,2,116,1.49,2017-02-05 22:08:15
580,4290,NULL,116,1.99,2016-12-25 11:19:02
581,4407,NULL,117,1.99,NULL
582,6534,NULL,117,0.99,2017-04-01 18:09:00
583,3321,NULL,117,2.99,2017-03-03 18:27:10
584,9019,NULL,117,0.99,2017-02-27 06:52:33
585,6878,NULL,117,1.99,NULL
586,2461,NULL,117,0.99,2017-03-07 09:20:02
587,7734,NULL,117,1.99,NULL
588,3351,4,117,1.00,2017-03-03 08:29:27
589,8258,NULL,117,1.99,NULL
590,6736,NULL,118,1.99,2017-03-28 02:25:43
591,8077,NULL,118,1.99,2017-01-04 00:41:17
592,7403,NULL,118,0.99,2017-03-05 08:20:44
593,7505,NULL,118,1.99,2017-03-13 19:01:58
594,8787,NULL,118,1.99,2017-01-29 10:58:40
595,7201,2,118,0.74,NULL
596,693,NULL,118,1.99,2017-01-15 16:01:40
597,8025,NULL,119,1.99,NULL
598,6761,NULL,119,1.99,2017-02-12 00:52:38
599,8457,NULL,119,1.99,2016-09-19 23:33:09
600,3782,NULL,119,1.99,2016-12-27 07:07:19
601,7639,NULL,119,1.99,NULL
602,150,NULL,119,0.99,NULL
603,1749,NULL,119,2.99,2016-11-11 18:41:53
604,7246,NULL,119,0.99,2016-12-21 02:12:03
605,785,NULL,119,1.99,2017-02-24 17:55:57
606,351,NULL,120,1.99,2016-10-26 12:54:56
607,1645,NULL,120,1.99,2016-08-31 19:34:15
608,5963,NULL,120,1.99,2016-11-01 16:00:44
609,8980,NULL,120,2.99,2017-03-14 00:43:13
610,6796,NULL,121,1.99,2017-02-18 20:15:37
611,9503,NULL,121,0.99,NULL
612,7473,NULL,121,0.99,2017-03-07 10:48:32
613,2283,NULL,122,1.99,NULL
614,9926,NULL,122,1.99,NULL
615,3308,NULL,122,1.99,2016-11-12 13:28:38
616,7953,NULL,122,0.99,2016-12-16 09:20:50
617,511,NULL,122,0.99,2016-10-14 07:26:26
618,1590,NULL,123,1.99,NULL
619,9061,NULL,124,1.99,NULL
620,2580,2,124,0.74,2017-02-15 22:12:44
621,5867,NULL,124,0.99,2017-02-24 04:57:43
622,1897,NULL,124,1.99,2017-02-22 13:24:21
623,2253,NULL,124,0.99,NULL
624,10225,2,124,0.74,2016-12-24 09:05:55
625,6126,2,124,1.49,2017-02-24 06:24:50
626,9652,NULL,125,1.99,2017-03-30 14:54:42
627,3126,NULL,125,1.99,2017-03-18 09:59:50
628,2884,NULL,126,1.99,NULL
629,4141,NULL,126,1.99,2016-11-06 13:45:05
630,5504,NULL,126,2.99,NULL
631,9912,NULL,126,1.99,2017-03-14 00:41:56
632,4729,NULL,127,1.99,2017-02-22 00:45:14
633,2760,NULL,127,1.99,2017-03-16 03:39:14
634,7947,NULL,127,0.99,NULL
635,6001,NULL,127,1.99,2016-11-26 21:03:34
636,831,2,127,1.49,2017-03-14 09:27:15
637,5821,NULL,127,1.99,2016-12-28 07:03:15
638,7167,NULL,127,1.99,NULL
639,6617,NULL,128,2.99,2017-04-01 22:21:13
640,4886,NULL,128,1.99,NULL
641,921,NULL,128,1.99,2017-03-26 16:48:53
642,4956,NULL,128,1.99,NULL
643,8536,NULL,128,1.99,2017-03-28 14:19:31
644,879,NULL,128,2.99,NULL
645,1656,NULL,128,1.99,2017-03-30 11:59:13
646,3971,NULL,129,1.99,2017-03-23 12:11:01
647,10221,2,129,0.74,2017-02-10 21:29:57
648,8385,NULL,129,0.99,2016-12-31 23:14:56
649,5125,NULL,129,1.99,2017-02-12 02:57:21
650,8114,NULL,129,0.99,NULL
651,2755,NULL,130,1.99,2017-01-10 15:25:39
652,8337,NULL,130,0.99,2017-03-24 01:39:00
653,7685,NULL,130,1.99,2017-01-18 21:03:47
654,6644,NULL,130,1.99,2016-11-15 08:07:45
655,7470,NULL,131,2.99,NULL
656,9048,NULL,131,1.99,NULL
657,7621,NULL,131,0.99,2017-01-30 10:59:12
658,6226,NULL,131,2.99,2016-09-08 00:57:13
659,2605,NULL,131,1.99,2017-02-17 21:46:22
660,8201,NULL,131,1.99,2017-02-20 19:04:09
661,7137,NULL,131,1.99,NULL
662,476,NULL,131,0.99,2016-09-22 13:04:30
663,8795,NULL,131,1.99,2016-07-30 04:19:57
664,1257,NULL,131,1.99,2016-09-13 18:36:20
665,3565,NULL,132,0.99,NULL
666,8161,NULL,133,0.99,NULL
667,7018,NULL,133,0.99,2017-03-25 07:58:50
668,5341,NULL,133,1.99,2017-03-28 23:32:56
669,7294,NULL,133,1.99,2017-03-19 13:19:51
670,3571,NULL,133,0.99,2017-03-09 16:48:10
671,1788,NULL,133,1.99,2017-03-21 14:27:23
672,1896,NULL,133,1.99,2017-03-11 04:44:49
673,8624,NULL,133,1.99,2017-02-09 22:14:37
674,7952,NULL,133,0.99,NULL
675,8297,NULL,134,1.99,NULL
676,7283,NULL,134,0.99,2017-02-11 15:07:39
677,3153,NULL,134,1.99,2017-02-24 07:25:52
678,3851,NULL,134,1.99,NULL
679,6345,NULL,134,0.99,2017-01-23 09:51:08
680,4202,NULL,134,2.99,2017-01-19 16:58:29
681,7096,NULL,134,0.99,NULL
682,7891,NULL,134,1.99,NULL
683,9311,NULL,134,1.99,2017-03-28 12:54:55
684,965,NULL,134,1.99,2017-02-08 17:47:50
685,5471,NULL,135,1.99,2016-11-09 09:30:40
686,557,NULL,135,1.99,2017-03-23 04:13:16
687,4288,NULL,135,1.99,NULL
688,708,NULL,135,1.99,2017-01-01 00:43:59
689,1421,NULL,136,1.99,2017-02-02 18:17:28
690,9350,NULL,136,0.99,NULL
691,3522,NULL,136,1.99,NULL
692,1564,NULL,136,1.99,2017-02-01 10:37:40
693,374,NULL,136,1.99,2017-02-23 22:55:50
694,6460,NULL,136,1.99,2016-11-10 05:37:43
695,1899,NULL,136,1.99,NULL
696,4319,NULL,136,1.99,2017-01-16 23:50:11
697,7370,NULL,136,1.99,2017-03-14 10:30:46
698,1862,NULL,137,1.99,NULL
699,5231,NULL,137,1.99,2016-11-27 15:45:10
700,4774,NULL,137,1.99,2016-12-20 04:06:27
701,7148,NULL,137,1.99,2016-12-06 21:57:33
702,4383,NULL,137,1.99,2017-01-12 02:41:49
703,4896,NULL,137,1.99,2017-03-17 23:09:47
704,1826,NULL,137,1.99,2017-02-10 19:33:42
705,9795,NULL,137,1.99,NULL
706,8001,NULL,137,1.99,2016-11-20 13:20:47
707,2448,NULL,137,0.99,2017-01-27 03:17:22
708,3562,2,138,0.74,2016-12-28 22:11:13
709,6069,NULL,138,1.99,2017-01-08 07:40:07
710,38,NULL,138,1.99,2017-03-19 20:37:34
711,3863,3,138,1.49,2017-01-10 23:58:01
712,5404,NULL,138,1.99,2017-02-24 18:05:36
713,2229,NULL,138,1.99,2017-01-01 07:03:13
714,7528,2,138,1.49,NULL
715,8486,2,138,0.74,2017-02-03 21:17:02
716,2434,NULL,139,1.99,2016-10-20 17:05:07
717,9714,NULL,139,1.99,NULL
718,7675,NULL,139,1.99,NULL
719,1132,NULL,139,1.99,2017-01-01 20:11:17
720,1123,NULL,139,2.99,2016-11-06 04:03:14
721,520,NULL,140,0.99,2017-01-01 08:21:30
722,170,NULL,141,1.99,2017-03-21 03:02:16
723,8824,NULL,142,1.99,2017-03-25 21:18:07
724,6807,NULL,142,1.99,2017-03-14 04:35:29
725,8715,NULL,142,1.99,2017-03-06 21:59:37
726,2270,NULL,142,1.99,2017-03-09 11:31:28
727,2095,NULL,142,1.99,2017-03-28 00:06:54
728,5007,NULL,142,1.99,2017-03-30 09:05:03
729,7575,NULL,142,1.99,2017-04-01 01:30:08
730,1587,NULL,142,1.99,NULL
731,9080,4,142,0.50,2017-03-25 08:05:12
732,4431,NULL,142,1.99,2017-03-25 10:31:18
733,6537,NULL,143,0.99,2017-03-31 07:06:34
734,2471,NULL,143,1.99,2017-03-25 01:10:14
735,4070,NULL,143,2.99,2017-03-25 07:22:38
736,2451,NULL,143,0.99,2017-03-22 21:59:58
737,6028,NULL,143,0.99,2017-03-28 01:24:26
738,2321,NULL,143,0.99,2017-03-26 10:25:08
739,4771,NULL,143,1.99,2017-03-29 17:09:02
740,5676,NULL,143,1.99,2017-03-23 04:37:29
741,1931,NULL,143,1.99,2017-03-31 20:03:41
742,2658,NULL,143,1.99,2017-03-23 18:10:52
743,4948,NULL,144,1.99,NULL
744,6517,NULL,144,1.99,2017-03-12 14:51:05
745,2942,2,144,1.49,2017-01-26 13:24:46
746,2948,NULL,145,1.99,2016-11-06 03:48:43
747,2730,NULL,145,1.99,2017-02-07 21:08:39
748,1567,NULL,145,1.99,2017-01-13 13:52:44
749,425,NULL,146,1.99,2016-06-18 21:41:00
750,5648,NULL,146,1.99,NULL
751,298,NULL,146,1.99,2017-02-01 16:52:12
752,8193,NULL,146,1.99,2016-10-03 23:13:54
753,3291,NULL,146,1.99,2016-07-29 06:23:02
754,9943,NULL,146,0.99,2017-02-22 14:06:52
755,8404,NULL,147,0.99,2017-03-10 17:51:29
756,3002,NULL,147,2.99,2017-03-28 16:34:41
757,5261,NULL,147,1.99,2017-01-15 09:28:49
758,76,NULL,147,1.99,2017-02-11 23:19:25
759,89,NULL,147,1.99,2017-02-24 09:34:06
760,7249,NULL,147,0.99,2016-12-21 17:35:38
761,2238,NULL,147,1.99,2017-02-12 18:00:08
762,1175,NULL,147,0.99,2017-02-26 08:32:50
763,9730,NULL,148,1.99,2017-04-01 08:53:37
764,6132,NULL,148,1.99,NULL
765,8431,NULL,148,1.99,NULL
766,8268,NULL,148,1.99,2017-04-01 03:03:34
767,1849,NULL,148,0.99,2017-03-24 14:00:12
768,4491,NULL,148,2.99,2017-03-30 13:53:11
769,9523,NULL,148,1.99,2017-03-29 09:38:43
770,5461,NULL,148,2.99,2017-03-25 20:50:03
771,9860,NULL,148,0.99,2017-03-23 00:55:25
772,2474,NULL,149,1.99,2017-02-11 17:38:49
773,6912,NULL,149,1.99,2017-03-23 22:50:54
774,8401,2,149,0.74,NULL
775,9104,2,149,0.74,2017-01-10 15:08:49
776,969,2,149,1.49,2017-01-06 21:54:06
777,4787,NULL,149,1.99,2017-03-26 00:17:05
778,103,2,149,1.49,2017-02-24 20:37:18
779,1656,NULL,149,1.99,NULL
780,3337,NULL,149,0.99,2017-01-25 17:36:25
781,6714,3,149,1.49,NULL
782,4962,NULL,150,1.99,NULL
783,4500,NULL,150,1.99,2016-12-15 10:11:46
784,4012,NULL,150,1.99,2017-03-19 03:03:23
785,406,NULL,150,1.99,NULL
786,2135,NULL,151,1.99,2017-02-18 02:42:22
787,2243,NULL,151,0.99,2016-12-29 09:09:57
788,4171,NULL,151,1.99,2016-10-11 17:51:55
789,6136,NULL,152,1.99,2017-03-30 22:28:33
790,2712,NULL,152,2.99,2017-03-27 15:50:45
791,8291,NULL,153,1.99,2016-09-23 23:08:35
792,6144,NULL,153,1.99,2016-11-03 13:02:43
793,10064,NULL,153,1.99,2017-02-07 08:52:47
794,1096,NULL,153,0.99,2016-10-26 04:18:51
795,2744,NULL,153,1.99,2017-03-18 17:25:31
796,3645,NULL,153,1.99,NULL
797,7012,NULL,153,0.99,2016-12-17 13:35:21
798,8145,NULL,154,1.99,2017-03-11 13:00:24
799,6632,NULL,154,0.99,2017-03-29 19:49:33
800,6350,NULL,154,0.99,2017-02-26 12:56:13
801,8000,NULL,154,1.99,NULL
802,8081,NULL,154,1.99,2017-03-28 23:56:16
803,1063,3,154,1.49,2017-03-24 07:16:35
804,2041,2,154,1.49,2017-03-28 15:45:39
805,6850,NULL,154,0.99,NULL
806,43,2,154,1.49,2017-01-26 16:36:17
807,2349,2,154,1.49,NULL
808,9417,NULL,155,1.99,NULL
809,5985,NULL,156,2.99,NULL
810,2303,NULL,156,1.99,2017-03-24 09:37:46
811,8554,NULL,156,0.99,NULL
812,9631,NULL,156,1.99,2017-01-19 23:53:43
813,2448,NULL,157,0.99,NULL
814,1645,NULL,157,1.99,2017-02-25 16:52:18
815,851,NULL,158,1.99,2016-12-23 19:09:13
816,9452,NULL,158,0.99,NULL
817,5052,NULL,158,1.99,2017-01-17 15:25:05
818,3166,2,158,2.24,2017-03-18 21:28:38
819,7213,2,158,0.74,2017-03-14 19:15:03
820,9378,NULL,159,0.99,2017-03-09 11:42:35
821,2470,NULL,159,1.99,2017-03-19 09:28:01
822,7881,NULL,159,1.99,2017-03-29 09:46:00
823,3714,NULL,159,0.99,2017-03-23 16:56:55
824,2098,NULL,159,1.99,2017-03-10 21:58:01
825,1159,NULL,159,1.99,2017-03-27 07:50:55
826,4023,NULL,159,1.99,NULL
827,8804,NULL,159,1.99,2017-03-19 22:50:18
828,9795,NULL,160,1.99,2017-03-03 09:59:51
829,3556,NULL,160,0.99,2017-03-20 11:03:56
830,8926,NULL,160,1.99,NULL
831,5113,NULL,160,1.99,2017-03-01 05:27:15
832,5851,NULL,160,0.99,2017-02-19 01:00:19
833,6958,4,160,1.00,NULL
834,5317,NULL,160,0.99,2017-03-26 05:23:41
835,5723,NULL,160,1.99,2017-03-19 23:24:45
836,4146,NULL,160,2.99,2017-02-15 07:46:36
837,8698,NULL,161,1.99,2017-02-22 22:34:17
838,9894,NULL,161,1.99,NULL
839,4663,4,162,1.00,NULL
840,7659,4,162,1.00,NULL
841,757,NULL,162,1.99,NULL
842,3566,NULL,162,0.99,2017-03-03 09:06:12
843,6059,NULL,162,1.99,2017-03-18 10:28:42
844,9272,NULL,162,0.99,2017-02-01 09:33:07
845,9957,NULL,162,0.99,2017-02-26 07:53:44
846,4495,NULL,162,1.99,2017-03-10 09:11:09
847,10387,NULL,163,1.99,2017-01-15 02:46:09
848,4057,NULL,163,1.99,NULL
849,6547,NULL,163,1.99,2017-03-22 16:21:02
850,3105,NULL,163,1.99,2016-12-28 16:06:51
851,5648,NULL,163,1.99,2016-12-04 11:08:42
852,545,NULL,163,2.99,2017-03-13 18:44:06
853,9706,NULL,163,2.99,2016-12-19 17:06:12
854,3987,NULL,163,1.99,NULL
855,8537,NULL,163,1.99,2016-12-03 21:17:39
856,9708,NULL,163,2.99,2016-11-01 17:30:35
857,1515,2,164,0.74,2017-03-18 13:50:29
858,9999,NULL,164,1.99,NULL
859,2285,NULL,164,1.99,2017-02-09 20:43:59
860,10021,NULL,164,1.99,2017-03-26 12:02:52
861,8604,NULL,164,2.99,2017-03-16 03:58:40
862,8003,NULL,164,1.99,2017-01-01 18:10:37
863,7512,2,164,1.49,2017-02-19 16:02:48
864,9644,NULL,164,1.99,2017-01-11 12:27:00
865,9547,NULL,164,1.99,NULL
866,9073,NULL,165,0.99,NULL
867,2606,NULL,165,1.99,NULL
868,4507,NULL,165,1.99,2016-07-08 05:23:37
869,1800,NULL,165,1.99,2017-03-18 04:27:37
870,1236,NULL,165,1.99,2016-11-06 13:03:44
871,7087,NULL,165,1.99,2016-10-29 13:00:47
872,5356,NULL,165,2.99,2016-11-28 20:54:40
873,7469,NULL,166,2.99,2017-02-05 01:54:55
874,7324,NULL,167,1.99,2017-03-23 14:14:10
875,4099,NULL,167,1.99,2017-03-26 06:37:53
876,9866,NULL,168,0.99,2017-02-04 05:10:56
877,2168,NULL,168,1.99,2017-02-01 15:19:36
878,5463,NULL,168,2.99,2017-01-26 18:54:05
879,3801,NULL,168,0.99,2017-01-27 12:52:41
880,820,NULL,169,1.99,2017-02-26 10:40:31
881,8242,NULL,169,1.99,2017-02-14 00:52:03
882,7353,4,169,1.00,2017-03-28 18:46:40
883,3588,4,169,1.00,2017-02-12 03:05:18
884,7883,NULL,169,1.99,2017-03-17 20:47:20
885,5446,4,169,1.00,2017-03-15 17:59:06
886,5092,NULL,169,1.99,2017-03-15 13:17:59
887,9399,NULL,169,2.99,2017-04-01 09:53:15
888,9087,4,169,0.50,2017-02-15 17:01:02
889,8691,NULL,169,1.99,2017-03-23 22:12:42
890,1532,NULL,170,1.99,NULL
891,4358,NULL,170,1.99,2017-01-13 13:32:16
892,937,NULL,170,1.99,NULL
893,8698,NULL,170,1.99,2017-02-17 16:50:28
894,947,NULL,170,1.99,2017-03-28 16:55:58
895,9934,NULL,170,1.99,2017-02-09 19:11:44
896,3410,NULL,170,1.99,2016-12-24 05:37:11
897,6214,NULL,170,2.99,NULL
898,9251,NULL,170,0.99,2017-02-28 00:14:38
899,5791,NULL,170,1.99,2017-01-02 09:26:16
900,7558,NULL,171,1.99,2017-03-17 04:48:09
901,1494,NULL,171,2.99,2017-03-25 11:32:47
902,5512,NULL,171,1.99,2017-03-18 04:57:42
903,4602,NULL,171,2.99,2017-03-31 11:27:28
904,1480,NULL,171,1.99,NULL
905,6850,NULL,171,0.99,2017-03-06 01:31:21
906,1344,NULL,171,0.99,2017-03-31 15:58:24
907,7917,NULL,171,0.99,2017-02-18 01:51:16
908,2503,NULL,171,1.99,2017-03-05 13:22:46
909,1435,NULL,172,1.99,2016-10-16 12:40:21
910,1041,NULL,172,1.99,NULL
911,2673,NULL,172,1.99,2017-03-15 04:46:23
912,1359,NULL,173,1.99,NULL
913,5432,NULL,173,0.99,2016-09-28 12:47:56
914,3395,NULL,173,1.99,NULL
915,104,NULL,173,1.99,2017-02-18 00:27:37
916,5339,NULL,173,1.99,2017-02-27 11:38:03
917,9265,NULL,173,1.99,NULL
918,3786,NULL,173,0.99,2016-11-21 07:35:36
919,10185,NULL,173,1.99,2016-11-20 03:31:14
920,8459,NULL,174,1.99,2016-10-12 01:11:18
921,9233,NULL,174,0.99,2016-12-12 18:52:38
922,6574,NULL,174,1.99,2016-12-14 08:34:36
923,4136,NULL,174,1.99,2016-12-27 07:57:36
924,1361,NULL,174,1.99,2016-08-21 01:55:57
925,6548,NULL,174,1.99,2016-09-14 09:32:29
926,1001,NULL,174,1.99,2017-03-14 10:46:52
927,9006,NULL,175,1.99,2017-03-21 08:33:23
928,7569,NULL,175,1.99,2017-02-09 09:14:39
929,2934,NULL,175,1.99,2017-02-22 18:13:47
930,2675,NULL,176,1.99,2017-03-03 00:17:13
931,5003,NULL,176,1.99,2017-03-09 01:44:19
932,2780,NULL,176,1.99,2017-02-24 23:02:58
933,5701,NULL,177,1.99,2017-03-16 00:48:15
934,3497,NULL,177,1.99,2017-03-14 23:39:50
935,6267,NULL,177,2.99,2017-03-31 15:53:23
936,6177,NULL,177,1.99,2017-03-19 16:48:02
937,1454,NULL,177,1.99,NULL
938,178,NULL,177,1.99,2017-03-25 04:25:45
939,7882,NULL,177,1.99,2017-03-13 09:56:48
940,9709,NULL,177,1.99,2017-04-01 02:11:42
941,5673,NULL,178,1.99,NULL
942,3495,NULL,178,1.99,2016-11-23 09:47:42
943,5270,NULL,178,0.99,NULL
944,8891,NULL,178,1.99,2017-01-27 15:19:07
945,495,NULL,178,1.99,2017-01-04 11:02:41
946,7190,NULL,178,1.99,2017-02-12 01:57:26
947,9766,NULL,178,1.99,NULL
948,9782,NULL,178,1.99,NULL
949,3847,NULL,178,1.99,2017-03-14 21:38:20
950,4502,NULL,179,1.99,NULL
951,1550,2,179,0.74,2016-12-23 11:12:32
952,6078,NULL,179,1.99,2017-03-31 12:12:22
953,7823,NULL,180,1.99,2017-02-07 22:51:00
954,9713,NULL,180,1.99,2017-02-19 21:45:24
955,4934,NULL,180,0.99,2017-03-01 09:45:49
956,5536,NULL,181,0.99,2016-11-11 21:30:07
957,6032,NULL,181,0.99,2017-02-23 01:31:46
958,1045,NULL,181,1.99,2016-12-24 04:49:47
959,1406,NULL,181,1.99,2016-11-19 04:17:47
960,6429,2,181,1.49,2017-03-04 02:40:37
961,578,NULL,181,1.99,2016-12-26 13:58:54
962,6893,NULL,181,1.99,2017-03-16 18:21:19
963,4493,NULL,181,2.99,NULL
964,10318,NULL,182,0.99,2017-02-17 21:47:31
965,5513,NULL,182,1.99,NULL
966,2364,NULL,183,1.99,2017-01-01 06:16:00
967,7679,NULL,183,1.99,NULL
968,4406,NULL,183,1.99,2017-01-14 17:35:39
969,7517,NULL,183,1.99,2017-01-07 21:35:05
970,3035,NULL,183,1.99,2016-12-17 04:55:55
971,1534,NULL,184,1.99,2017-02-22 22:10:54
972,4084,NULL,184,1.99,2017-02-28 12:42:30
973,6952,NULL,184,0.99,NULL
974,10458,NULL,184,1.99,NULL
975,2689,NULL,184,0.99,2017-03-24 11:39:57
976,760,NULL,184,1.99,2017-03-06 19:28:34
977,3376,NULL,185,1.99,2017-02-16 19:26:52
978,442,2,185,1.49,2017-01-16 19:16:55
979,7602,4,186,1.00,2017-01-31 04:33:35
980,3046,NULL,186,1.99,2017-02-09 13:59:40
981,694,NULL,186,1.99,2017-02-23 13:14:35
982,3652,NULL,187,0.99,2017-03-16 05:04:44
983,9201,NULL,187,1.99,2016-09-17 15:20:58
984,5226,NULL,187,1.99,NULL
985,9261,NULL,187,1.99,2016-12-16 03:07:47
986,3317,NULL,187,1.99,NULL
987,10342,NULL,187,1.99,2016-09-27 22:14:54
988,5030,NULL,187,1.99,NULL
989,2346,NULL,187,1.99,2017-02-12 05:39:18
990,5569,NULL,187,1.99,2016-10-09 20:18:07
991,6197,NULL,187,1.99,2016-12-29 17:47:13
992,5358,NULL,188,2.99,2017-01-03 21:42:04
993,3503,NULL,188,1.99,2016-12-03 15:31:21
994,6951,NULL,188,0.99,2016-11-28 04:58:08
995,8928,NULL,188,1.99,2016-09-07 13:31:58
996,4994,NULL,188,0.99,2016-10-01 07:45:38
997,8226,NULL,188,2.99,2017-01-25 08:23:40
998,6608,NULL,188,1.99,2017-01-30 15:58:56
999,767,NULL,188,1.99,2017-01-14 00:45:45
1000,3479,NULL,188,1.99,2016-11-22 09:20:04
1001,8124,NULL,188,2.99,2017-03-08 03:05:28
1002,9982,NULL,189,1.99,NULL
1003,2517,NULL,189,2.99,NULL
1004,2200,NULL,189,1.99,2017-02-08 01:45:54
1005,5675,NULL,189,1.99,2017-01-02 13:35:07
1006,10141,NULL,189,1.99,NULL
1007,3210,NULL,189,1.99,2017-02-14 17:54:28
1008,1796,NULL,189,1.99,2017-03-25 13:13:29
1009,6001,NULL,189,1.99,2016-11-15 13:08:03
1010,733,NULL,189,1.99,2017-03-01 08:47:06
1011,10107,NULL,190,1.99,2016-10-31 17:12:37
1012,9604,NULL,190,0.99,2016-10-05 03:58:51
1013,3065,NULL,190,2.99,2016-12-27 00:10:12
1014,8995,NULL,191,0.99,NULL
1015,9026,NULL,191,0.99,2017-03-28 16:04:32
1016,852,NULL,191,1.99,2016-12-10 03:00:28
1017,87,NULL,192,1.99,2016-11-17 17:28:52
1018,3267,NULL,192,1.99,2017-01-28 20:37:51
1019,5355,2,192,1.49,2017-02-13 19:24:37
1020,5317,NULL,192,0.99,2017-01-01 09:01:08
1021,8809,NULL,192,1.99,NULL
1022,2023,NULL,192,0.99,2017-02-25 00:21:45
1023,2710,NULL,192,2.99,2017-03-13 17:40:34
1024,10210,2,192,0.74,2016-12-27 02:13:23
1025,4922,NULL,192,1.99,2016-11-18 18:40:11
1026,6414,2,192,1.49,NULL
1027,2955,NULL,193,2.99,2017-01-16 01:18:20
1028,7099,NULL,193,0.99,2016-12-13 07:02:49
1029,5538,NULL,193,0.99,NULL
1030,9058,NULL,193,1.99,2016-12-11 01:05:20
1031,9255,NULL,193,0.99,NULL
1032,3469,2,193,1.49,2017-01-27 00:55:07
1033,356,NULL,194,1.99,2017-03-14 08:01:45
1034,1056,4,194,1.00,2017-03-21 02:55:39
1035,4579,NULL,194,1.99,2017-03-14 19:40:13
1036,4479,NULL,194,1.99,2017-03-09 23:29:48
1037,5761,NULL,194,1.99,2017-03-14 17:26:19
1038,43,NULL,194,1.99,2017-03-31 10:39:13
1039,4200,NULL,194,1.99,2017-03-31 04:04:39
1040,3385,4,194,1.00,2017-03-30 04:06:30
1041,9159,NULL,194,1.99,NULL
1042,4080,NULL,195,1.99,2016-09-20 03:53:24
1043,4015,NULL,195,1.99,NULL
1044,786,NULL,195,1.99,NULL
1045,10180,NULL,195,1.99,2017-02-08 15:54:00
1046,8460,NULL,195,1.99,2016-09-09 16:52:11
1047,500,NULL,196,1.99,2017-03-09 06:28:02
1048,5527,NULL,197,1.99,2016-12-09 13:35:22
1049,2305,NULL,197,1.99,2016-11-13 23:18:17
1050,4972,NULL,197,1.99,2016-12-10 21:30:10
1051,10412,NULL,197,0.99,NULL
1052,9117,NULL,197,0.99,2016-07-10 10:01:04
1053,656,NULL,197,0.99,2017-01-19 03:48:31
1054,6875,NULL,197,1.99,2016-09-05 00:51:42
1055,1859,NULL,197,1.99,2016-12-27 19:21:28
1056,3674,NULL,198,1.99,2017-02-04 19:37:48
1057,5756,2,198,1.49,2017-03-25 21:23:34
1058,7642,NULL,198,1.99,2017-02-14 19:20:47
1059,4285,NULL,198,0.99,2017-01-08 10:07:07
1060,6366,2,198,1.49,2017-03-12 00:08:26
1061,400,NULL,199,1.99,2017-02-18 01:53:02
1062,1383,NULL,200,0.99,2017-01-16 08:11:48
1063,8129,NULL,200,2.99,2017-03-28 03:45:28
1064,3346,NULL,200,1.99,2017-01-01 07:27:07
1065,8484,2,200,0.74,2017-01-21 08:27:00
1066,1736,NULL,200,1.99,2017-01-01 21:34:19
1067,615,2,200,0.74,2017-03-06 02:39:36
1068,5154,NULL,200,0.99,2017-02-09 17:49:49
1069,1219,NULL,200,1.99,2017-03-28 03:47:32
1070,4084,NULL,200,1.99,2017-03-23 04:18:44
1071,4063,NULL,201,1.99,NULL
1072,3274,NULL,201,1.99,NULL
1073,2782,NULL,201,1.99,2017-01-04 18:39:12
1074,8118,NULL,201,0.99,2016-08-22 01:31:22
1075,5128,NULL,202,1.99,2017-03-26 12:22:02
1076,3977,NULL,202,1.99,2017-03-09 20:34:34
1077,9397,NULL,202,2.99,2017-03-20 19:49:45
1078,10181,2,203,1.49,2017-02-01 14:10:36
1079,8671,2,203,1.49,2016-11-28 20:17:51
1080,9818,NULL,203,2.99,NULL
1081,6309,NULL,203,1.99,2017-01-08 02:57:14
1082,8930,NULL,204,1.99,NULL
